DW_LOCALIDADE;address_number;region_code;division;customer_address_1;city;country;state;region_name;division_name
79e72b60519e589d8c4e5990dcbbb2697b58932a3e94fe9d7d30831a5880cb08;10025771;3;2;Southern Maryland 4 X 4 Inc;Waldorf;US;MD;Northeast;Domestic
7f8bed16cf560819f84158248ff54602be3ecf35d8e2a85861ca21e061ca914b;10020962;3;2;7320 West Market Street;Mercer;US;PA;Northeast;Domestic
aa12be13521f3b355f5734f0d949900c025c721cf38103608ee116c84b2d6f4b;10022764;2;2;2610 NW 10th Street;Ocala;US;FL;Southern;Domestic
4fa9fd8064e1b1cac44fdc10990ebe76587fea159e0453a2816428a3456ca529;10019388;1;2;1101 N College Avenue;Ft Collins;US;CO;Western;Domestic
165a968a0c8b9d8d3842e25ee56b2d9dac00fe995ec3f7758e3a31869a331a70;10014469;4;2;Accounting Department Service & Parts;Livonia;US;MI;Central;Domestic
a99afbbc8093d395ea2b93103270a7b0a3b4f38aa874ab7cefa3e098677c4e9f;10002969;3;2;12000 Balls Ford Road;Manassas;US;VA;Northeast;Domestic
05ab7af10d353ad863cd2d3abc93fcd9fbbb3875120e37b9877c4b72fbe89141;10012885;5;1;nao informado;nao informado;nao informado;nao informado;International;International
91134b81b3a09e2d2441791bb77c5a28fa28aa7bfe93c6f53a32abbe5817a3d8;10027381;1;2;2649 R W Johnson Boulevard;Tumwater;US;WA;Western;Domestic
f5f7509954107bde2456e3182fe64b77e0313618f78c6548416291cb6719f0a6;10023489;1;2;3248 Auburn Boulevard;Sacramento;US;CA;Western;Domestic
c78b325f09d8e4a95cbfe818761e2306202c77ab58ee15d94fcf79b1ddfdce2a;10022456;1;2;3340 A Sunrise Boulevard;Rancho Cordova;US;CA;Western;Domestic
f44db50c6b2ae3a7a6ea147e73c2d9d0f445974483098f877afcf08ec807a1c7;10016807;4;2;Attention  Accounts Payable Department;Overland Park;US;KS;Central;Domestic
7503dd83de1fc9d10a6f43299eafe68ba4bcb89cbc3e3ab80c8f412b742ce4c1;10021139;4;2;PO Box 3382;Livonia;US;MI;Central;Domestic
83e9570a2e9bf44f7b0e6788ab93ebfee49ea7ff5dd580d2c05f8f84135be10e;10022732;2;2;PO Box 900;Lake Hamilton;US;FL;Southern;Domestic
fceb81d0beb99c3301c56bb649048c5d1eaf125c1312e75e06d26d15fbb8aab9;10017314;2;2;8901 Montana Avenue;El Paso;US;TX;Southern;Domestic
3f7b4f3cb0404dc58b5f24070d2f2c9098c6dbdb6524c7266ba46a412b12daa1;10025038;3;2;PO Box 568;Mechanicsburg;US;PA;Northeast;Domestic
dfa059d11013151f69be688954965f729e9e0d9800d3f955c4ae408477812795;10007120;1;2;DBA Pronto Jobbers Warehouse;Rexburg;US;ID;Western;Domestic
c782b801e3cab2eb9e5a9cace8ebe33d83bbe2283ff5419c109f78bec13e3298;10022490;4;2;Attention  Accounts Payable Department;Overland Park;US;KS;Central;Domestic
ab64090f363aae8a3d840ab13487025e1c81694d19a2baaea901e68c23a14169;10026268;0;1;Unit 403 - 17665 - 66A Avenue;Surrey;CA;BC;Canada;International
bd44023797288db31b3e7c8adddd02927a111e735ef038e78a477c9ee6322aa5;10013538;5;1;nao informado;nao informado;nao informado;nao informado;International;International
9a0e84e21d9ceb4bc435020a8c9265a528519f66496e94d2a2efc033dbd699de;10013080;5;1;nao informado;nao informado;nao informado;nao informado;International;International
42624428d4ae5b6c8a62fbf845bffb6a403010320800e7f2a1783be31a2c2878;10010865;5;1;nao informado;nao informado;nao informado;nao informado;International;International
3f18329ba287b3dc7dea8be6e31c509571968de8cb37491ce887bd7af405cd28;10027356;4;2;910 North East 4th Street;Grand Rapids;US;MN;Central;Domestic
c3d4db2189f9bcb248d3edaa4ec30d8b6110ce68845dd64e403883b2b1c3bfb4;10026348;2;2;PO Box 220;Mebane;US;NC;Southern;Domestic
afae3aaf5668d35a61a4d46af8865c6c612a889d953cc0c472835e2490928662;10025418;5;1;nao informado;nao informado;nao informado;nao informado;International;International
b8b0075832a3e58873c470aeb5755aee540d2b773957f8ee04ea27c1abe00715;10025288;5;1;Kirchstrasse 39;Furstentum;AU;nao informado;International;International
738875ca8743e33b4e1bdcbcdf5888d54729c6b23351090884e15a1bbaf7608a;10000466;1;2;3213 Orange Grove Avenue;North Highlands;US;CA;Western;Domestic
42c51cfe4c9bf0d18cbb9a97ec1e58f000ad4a3db521348be329cb1f43531280;10020364;5;1;nao informado;nao informado;nao informado;nao informado;International;International
bdd55647f4f2d22a669fc21ccc8f8d897bc0fe78cab8d0ac743f788d71c52063;10007591;5;1;Hiekkakiventie 7;FIN 00710;UK;nao informado;International;International
0ea071e1c637d4e5bd45c3a78c4d02737bd13fe7a97cda79fe6ee17a06090b65;10014047;1;2;1510 Merced Street;Fresno;US;CA;Western;Domestic
0fb4777b5879b581391882eaee098f850cab00094891a72848699db2ef7e4cce;10021494;5;1;nao informado;nao informado;nao informado;nao informado;International;International
61ebc99333d4e4207accd9d7172d24dc0b0913dad874fcafa804e55284da13ba;10013312;5;1;nao informado;nao informado;nao informado;nao informado;International;International
a76747e9bbf9c7a264ab812c1e08f46982a82ebb8efeee04d1e68f78953c2699;10022450;4;2;Attention  Accounts Payable Department;Overland Park;US;KS;Central;Domestic
5d46925943317c63c1349859e5abd66d9dd7458288519d2dc65d5d47897ae218;10025040;2;2;6127 San Pedro Avenue;San Antonio;US;TX;Southern;Domestic
6dd5637235f5244decbea96f2dbaad074bc86195a6b2ecc9e746bd5ae23a12c0;10025299;0;1;6260 - Place Northcrest Suite 305;Montreal;CA;QU;Canada;International
88170ad12666673a554031fb335b7429fcfb148f900bfe4e1d1a07a266413ecd;10003882;5;1;nao informado;nao informado;nao informado;nao informado;International;International
cfea6f03f7cf22a1b81b1674ebc44444676f70f6d540f3d3e704a063e73998f0;10026334;5;1;nao informado;nao informado;nao informado;nao informado;International;International
9b59ebd4711ceab7db035b8c98e456b21e3198d82a9201852fcfe2405ed3edb2;10011981;1;2;PO Box 2640;Missoula;US;MT;Western;Domestic
b086aa8cf64d076369aa9ec90614307ee65bd421d76815b274bc345c17f9eeb5;10021286;5;1;nao informado;nao informado;nao informado;nao informado;International;International
94840fb1f85af7380c6a100c4c86109bc36d96876ce42743bdf75590ae389988;10025247;3;2;390 Fountain Street;Pittsburgh;US;PA;Northeast;Domestic
073cc150b8f2ef93a366caa5d3fcb162e748d268eff3ed65f9661d54e570c7e0;10018371;5;1;Solec 44;00-394 Warsaw;UK;nao informado;International;International
8dde447c1c5e1ac108dc49c938e14aad7824ed26bb971174f6300b805728ed92;10013061;5;1;nao informado;nao informado;nao informado;nao informado;International;International
3fcd02472d9b23768f1279b66da03c1cdbbdc5f958fc774203a822f08bb9c6f7;10026078;4;2;PO Box 461090;Bedford;US;OH;Central;Domestic
b740278f5cfddcbfbae502a9c8388b36517d847cfc0a2f6d3b41267c9bb207b8;10012226;4;2;Worldwide Purchasing;Troy;US;MI;Central;Domestic
df1815b6e53fcc545ab91c059fe51b8d28fdec3a880f39f802d039d8139a0e49;10025021;4;2;1151 W Main;Depere;US;WI;Central;Domestic
560a0d8041b42f2f7b9ef85e4171cf28086285fee975434b91b15bad4004454a;10011521;2;2;32722 Highway 45;Okolona;US;MS;Southern;Domestic
200b657cb7c4bda9fd12877725693379aabec25ad786fad240f5a173f9efe7ef;10025300;3;2;Attention: Paul Grady;West Sayville;US;NY;Northeast;Domestic
0984a10153a88729e783081b01768928f8f08ac703c376580828c3b8d4289dda;10019105;3;2;6029 Mechanicsville Pike;Mechanicsville;US;VA;Northeast;Domestic
f5cf12246d83a55729a2e0109cb6bf5c020f05ffde90b6625460936a0e6afed4;10020181;5;1;Am Schwimmbad 8;D 95326 Kulmbach;UK;nao informado;International;International
1319050341a05049bfe36e040ffafee2934e33e4c946261df18faff5b52097d9;10012158;5;1;nao informado;nao informado;nao informado;nao informado;International;International
dd7fdcd5dd575df3de5f10d2f75177d0fbc1960ad271db377c8e8c449a4ff6b2;10023703;5;1;DUMEN SOK. No:3 D.9;Istanbul;AU;nao informado;International;International
9a9249ce06c83ae64c06e9e1fa3ba5c54062acccc1536356cfab049b1673785b;10013509;4;2;207 North Scott;Joliet;US;IL;Central;Domestic
87539e958cac1386ee516116974d53e4eff52807983e99a0598aece77e08f718;10027053;4;2;PO Box 68;Raleigh;US;IL;Central;Domestic
7413294a51e2a27a47f8b849e39e4e64285aae9d36bcc4c0008db04602d309af;10019150;2;2;Jacksonville PDC #21;Jacksonville;US;FL;Southern;Domestic
aac73a2cdf8f0199f197d629f664728f6dce7684ee80a027abad40dc0bc673d4;10009672;1;2;Attention: Accounts Payable;Phoenix;US;AZ;Western;Domestic
89024ac747594c043ca0e304b16a9aeac36f98643c3beb1884fdd410dc7bade2;10019109;1;2;Sacramento PDC #13;Sacramento;US;CA;Western;Domestic
b94d7add6a0141be6654cb2e60ae76fac93324d319a161018c765e6100b9307d;10016045;4;2;1051 West 7th Street;Monroe;US;WI;Central;Domestic
2267e8f437f0af3a3f2322ba8eac772b566f3451cf4c92774c9010fef63a0688;10015011;5;1;Svarvarvagen 14;SE-132 28 Saltsjo-Boo;AU;nao informado;International;International
40d48a7e2385bc145f130de7e6c993c46bab69b7ddb31175ee3451ecd232b663;10000481;4;2;Box 5516;Chicago;US;IL;Central;Domestic
b00edece0ca2d3d6b5b27819930a4aa0c9d1d2ee928f6c73f1f095d174fd24a7;10017585;4;2;11811 West Silver Spring Drive;Milwaukie;US;WI;Central;Domestic
525d05d5dbb82f9cc587b0788480d83d7c0e58f3bef93d84501b008e2af3ff2a;10009697;2;2;4455 Dardanelle Drive;Orlando;US;FL;Southern;Domestic
6e52becb131d5a704887be9b5ef07821b47130ddbccf8a9f1f269b2ba97de088;10016609;0;1;Unicity Distribution Systems;Winnepeg;CA;MB;Canada;International
19d1a1d1fe01b1adaeb01589ef072107176f18cbdacf96007f6fe4046299381a;10021239;5;1;nao informado;nao informado;nao informado;nao informado;International;International
40e14b4135e710379440c8c46e25de0db0c35bfe2527f2f24483a5e420fa4a9b;10021380;5;1;nao informado;nao informado;nao informado;nao informado;International;International
b04586c164366e748fe8ffff77b3232d3463f30eae35a8e79d30615584e524ab;10017553;4;2;PO Box 660;Ottawa;US;KS;Central;Domestic
a63778395406335a8cf373dde0837dc60e0fd4f60684d3473ba1ced1da1ebcb7;10013127;5;1;nao informado;nao informado;nao informado;nao informado;International;International
57aa1c5304c58926f682de1cb2affe98ec8f01ecf1b2aa7619c4842fd28e6555;10001786;5;1;nao informado;nao informado;nao informado;nao informado;International;International
355de821fd3ee01b70359f1eae79386ae12d77e93269666b7fb90313ffa013e1;10012234;1;2;PO Box 4658;Hayward;US;CA;Western;Domestic
355a0566be1278225c1862fabfcd46e33c9d8a46146362fd02dfba6ee65b1473;10024010;4;2;Attention:  Accounts Payable;Mitchell;US;SD;Central;Domestic
41b431be2c814e29d1141087a3ffd029253ebd95071ea8432f45827376b62c8d;10012715;3;2;44 Tunkhannock Avenue;Exeter;US;PA;Northeast;Domestic
b34f4325c5f20861f15510152e8c476ffede4a2886c7c8965e4bb0a01210c408;10000488;5;1;nao informado;nao informado;nao informado;nao informado;International;International
d9773c8a677c3f981b5856a454df9ee51507f5936647b7c4ee325fac05b78b8f;10025239;5;1;nao informado;nao informado;UK;nao informado;International;International
314fff289b59ba5f9d6adcb59bdb07d0bf7bf8cb2ee9078a1a178f49096daaf6;10011345;5;1;nao informado;nao informado;nao informado;nao informado;International;International
d6b8d44ae9e0eb0ac4d7fdb03c4dfa90571f4c3babe5b5d7f260b5a669642b76;10022423;4;2;12110 Best Place;Cincinnati;US;OH;Central;Domestic
0edbee5a5111157818eb2a9a4024495d5f6b561ff9014d636d133722e662b055;10024725;2;2;PO Box 174;Jasper;US;TX;Southern;Domestic
6286b20545bf2fc05bf9edbcc97948f6f5681b3029989b5f704ff2391c40a264;10005043;5;1;Paseo Colon Calles 34-36;San Jose;UK;nao informado;International;International
f2338b8804184b97d7e42cbc812800f96eac0d7b96fbcd9d83e1c781dd3c0cd5;10024022;1;2;9950 Jeronimo Road;Irvine;US;CA;Western;Domestic
9efc1db14440b82202db23bea060997d8476cc910222b6dbb0b7df2320aab90f;10021911;2;2;Cnr Avalon Drv & Tasman Road;Te Rapa Hamilton;US;MS;Southern;Domestic
4e3235f4344b2de1a02ecd9e3076362b7cc1f339eaa7191e03df454533031e91;10016303;3;2;60 Depot Street;Buffalo;US;NY;Northeast;Domestic
6001b72336d4875228d75bae5b5755a6c07eb9c3d9d216e653a0e64fe63c0ea1;10011018;5;1;nao informado;nao informado;nao informado;nao informado;International;International
7a5cfb05979fa974383c323e93b8179452774c8e1513adb90f8d42f8b23a1708;10020193;5;1;nao informado;nao informado;UK;nao informado;International;International
d69a02380dadcae8bd65fff5a742e70c2e983d7e0b6301d50c36ef87dc325bc3;10021175;2;2;PO Box 5418;Johnson City;US;TN;Southern;Domestic
3acc4340395f7fcf4afdddb615d8d62e6a68cefa7ad42c49a5725b5c21d497c3;10008638;3;2;301 Iddings Street;Milesburg;US;PA;Northeast;Domestic
f15a8356a89ce4fd9c99c8c27bfa5a54340941dea5e6b9c8c7e66b2f688054e1;10020515;5;1;nao informado;nao informado;nao informado;nao informado;International;International
a733a1152453db46518e88dea4dd95ec1f15ea46081436b36297a8744a7f31c1;10000472;1;2;8000 Haskell Avenue;Van Nuys;US;CA;Western;Domestic
9de5ff562360bf807f3ea40de8ea438d21b0c4fd25f100703760f17dfcf34c08;10025291;4;2;217 West 3rd Street;Dover;US;OH;Central;Domestic
35309f3f7f7fcee1ca0694a58c43bb53d281c67edb6529b41bd5b844647ef40d;10002139;5;1;nao informado;nao informado;nao informado;nao informado;International;International
2bc67cb7b61a888e969496db19d954b785099508741f3d2525adcdf6924c37a2;10011499;5;1;nao informado;nao informado;nao informado;nao informado;International;International
9a4028c25ff2ca07a62df4539e8bf86bdd903da9f3f1e1252e4a0c31c15a86a9;10014533;4;2;Chicago PDC #22;Aurora;US;IL;Central;Domestic
feefe9d77a200ad54165fa62148dd7c81fc71d8082cb1d26ec0bf9b00f1c03c2;10002765;2;2;4760 NW 165th Street;Hialeah;US;FL;Southern;Domestic
fd70d73f1ccf5274e84cae98447911bec28123785682ff6a4a0cd7f08cf80018;10009907;2;2;PO Box 2143;Elizabethtown;US;KY;Southern;Domestic
347cdeec43f761f7bc7e0560dfb532b351983193af543490bd510eebfc89584d;10015267;5;1;5750 Ringe;Sollinge Molle;UK;nao informado;International;International
07df93ddb55ad7c50aad69f525e7cb38d37aa4e06520bfd88e72bbda9f2586ab;10019812;5;1;nao informado;nao informado;nao informado;nao informado;International;International
a919cd0a6d269a9a84b9d311df93181627896fb8210825c66e07d3a539a53149;10005236;5;1;nao informado;nao informado;nao informado;nao informado;International;International
0f036279dbe7098b9eb91aa73de82fc41c4d058230a05c40ed782f30ca8d7ab5;10025289;1;2;3631 South Bagley Avenue;Fresno;US;CA;Western;Domestic
9dc0630cba512b3893743b3e3c052b29f1066b7ba60807d461f7de3ccab85681;10025250;2;2;8503 Hilltop Drive;Ooltewah;US;TN;Southern;Domestic
9a50009255fee55c8f1f5c2cfd7b211ff07a8c556c2eb4fc56b896c929fef167;10016780;5;1;nao informado;nao informado;nao informado;nao informado;International;International
f9aacb6f7f1d4edd16f46bc0fd000d152021f35568f4ea00bcdd5964897fbfe8;10025264;1;2;3545 South Richey Boulevard;Tuscon;US;AZ;Western;Domestic
a16c3a119044c4601316b4ba454784e85a58a0635ced5ecaf16f6634b8c0acb7;10026861;1;2;2280 South State Street;Salt Lake City;US;UT;Western;Domestic
6072e360ae7ac846b44afb02d2874dca6e686ce2919464be6891ae9f31519406;10026560;4;2;Central Accounting Service;Dearborn;US;MI;Central;Domestic
df1d50e8704ac1f91cc9ffc1d132b2bff8607bb40c959fe912de23dbd8cd3806;10021158;0;1;#9 - 19257 Enterprise Way;Surrey;CA;BC;Canada;International
4ad8709c97a14470822a1dce759e42d4dc5c2089da83108f7302c5eac4a79c95;10026365;5;1;nao informado;nao informado;nao informado;nao informado;International;International
e9d764a0fce0eabc1da9c56389a8fde2f2f95a244fc6408aae7676c40d55a500;10002154;5;1;nao informado;nao informado;nao informado;nao informado;International;International
3d64c5407f95624a1af41478ee128a7829d5afd684e45b219ee8b7c4a1b28d11;10020281;5;1;nao informado;nao informado;nao informado;nao informado;International;International
c68462844027b9fab710bf78f13c8cbc1a4cd9fad18e6c2e70d27746fa429848;10020915;4;2;2600 West Route 120;McHenry;US;IL;Central;Domestic
2f0bb3113adfcaf7c8db827c3aa549a36fd3066c44e978a3b5929425c114ec03;10013188;2;2;PO Box 36409;Charlotte;US;NC;Southern;Domestic
5afcd7f9143b80a9b042ec68d53b0234b7a808c30a079956723aa5aed4491e92;10010884;0;1;170 Industrial Boulevard;Boucherville;CA;QU;Canada;International
d7729b9151f51b6c16b4789e1d33ddd93cd1874beba9c86748233c828930219c;10010832;5;1;nao informado;nao informado;nao informado;nao informado;International;International
360b917e3ac7c80e3cb068cfe095e672319bb2fd770b16e1233fa9518a195daa;10026521;5;1;97 Banawe Street;Quezon City;IR;nao informado;International;International
c42029e2828f123ee5a3f82b298f97497c4a7b53fc5899ab251754969f477bff;10012328;5;1;nao informado;nao informado;nao informado;nao informado;International;International
63e5095905c2b14aa2d8424c0eef0ca153ad593d8b532d40adffa57e577def21;10005006;1;2;601 East Gowen Road;Boise;US;ID;Western;Domestic
e99ebd2ec8ce44c5cfe411accdcec729c7f26630c797e409809a3ae86b6e3374;10000460;2;2;709 Rivergate Parkway;Goodlettsville;US;TN;Southern;Domestic
7c75e4b665bdda255ca6b6bb3a7cc65dc41b1effa240c55c06977c79555fd3f6;10026299;2;2;334 North Hall Street;Dallas;US;TX;Southern;Domestic
52ba8b9d5a107e34a11ed7149c05e3ca7c9cf87a8d401489cfcc8e9aa86f3fb4;10020868;5;1;nao informado;nao informado;nao informado;nao informado;International;International
784269bab35d7a8b24488beb9699ee2dcfa750a966dfa0be517cb6d731e3af52;10025061;4;2;PO Box 80509;Canton;US;OH;Central;Domestic
6dd208afdfcfa432da56b7441bb0a5753cb35b3cbf9f1c441a16e890efcf0ab1;10012161;5;1;nao informado;nao informado;nao informado;nao informado;International;International
dd06e3ce303abbea3a689fdbf583ec92a9560f4457fddf46217b8622f8a5b67f;10010990;5;1;nao informado;nao informado;nao informado;nao informado;International;International
c215298616130c355b693f87059e890e48ebe40e0d03abbd735cd3b56ed6f61e;10024930;5;1;nao informado;nao informado;nao informado;nao informado;International;International
61e99281f8ebb480bc70b1339ee8a32be1e93bb3c6c067453a57ea69a6f9835f;10022730;4;2;21533 Mound Road;Warren;US;MI;Central;Domestic
76a01b55c5d6b5807699b3a600e35599b78a7e9782fe78dd6d01684193cd33fe;10010906;3;2;5702 Industry Lane Unit B1 & 2;Frederick;US;MD;Northeast;Domestic
c603d91a818b488151cd0808bb3e861bf060ccd8fe2013ad61059908c235d6fe;10014802;5;1;nao informado;nao informado;nao informado;nao informado;International;International
549a23098ecbd2b444afbe75a2274a647d52785ef25fd38581ea2b1a8b2c3b76;10023511;5;1;Bellsingel 2 1119NV;Schiphol-Rijk;IR;nao informado;International;International
48abf877443ecd8f0cf8e17606d883bedbaf00cd215e0cf7adbe4e6c3f03ca37;10015325;5;1;nao informado;nao informado;nao informado;nao informado;International;International
07a76476b29a2f11c13e52ebfb3ca0d8b2ee4c758a75596db8571c9cf6719f05;10009631;1;2;1477 Davril Circle;Corona;US;CA;Western;Domestic
80fec6c3b9ef1fada0fb39ed9d6187f40189ae7e6a4de660acbdeff2365708a1;10025814;2;2;5300 Glenmont Drive;Houston;US;TX;Southern;Domestic
3d88c5adc4ef568731f161fb47823e5c4241cb56e81129f74cf4364b7eb78e2f;10007258;5;1;nao informado;nao informado;nao informado;nao informado;International;International
4955524aa8d46d1b9d862ba8dd21595371025f2803fbb38fa56f75dbd47e6d9c;10002506;1;2;Attention: Doris Nielson;Salt Lake City;US;UT;Western;Domestic
f390ce4137b09bb0182bbcc5dcebd6e2d21bd54b4f4bf2316539e19b3cbe7d7f;10020662;5;1;Kelapa Gading Kirana;Jakarta Utara;AU;nao informado;International;International
e71cabab562c4c29a9961d0739c41fd536a5c854286a42fcdd085993ef39f9a0;10024262;1;2;124 Hegenberger Loop;Oakland;US;CA;Western;Domestic
462c526bc577dc05db151b4028076dfbad3f2817d79d41fa46b3e1855a3c6941;10010974;4;2;13296 County Highway 00;Chippewa Falls;US;WI;Central;Domestic
c27356dbd48a6f7b80712eaf60c48ffdf3672e3a20366f35ca053ccff60e4390;10010914;4;2;Attention  Accounts Payable Department;Overland Park;US;KS;Central;Domestic
df77cddb52b4e4322e32612368d8a18a8498c8e47589f47cd6b39dc9a1e3b2ee;10012422;2;2;PO Box 510;Saginaw;US;AL;Southern;Domestic
661f50566714961d7721a6196ed7c4e98995401329f0ff9a62eab68c8824ec38;10012927;5;1;nao informado;nao informado;nao informado;nao informado;International;International
6d14367bac98a4cd5159e5cac1d0c49c5ba32f76ff72c277ad88f7db3dd19218;10024743;1;2;907 Cole Street;Enumclaw;US;WA;Western;Domestic
588badab44e7f43cfef7e6f0361c8e4fcddb44b6e919e19833607c24aeb2f71f;10023778;1;2;PO Box 70;Hillsboro;US;OR;Western;Domestic
14b287a908e35aed36ecc4310411601dbe4b3c524c7b467b3deeb598ed216569;10020927;4;2;One Cabela Drive;Sidney;US;NE;Central;Domestic
95e33a79a1505c80a337e9a52513fb8aa900cf7132cabdb5139f4b1e1ea2707f;10022678;3;2;PO Box 24217;Richmond;US;VA;Northeast;Domestic
1867493d2c643cdd970dae36d2ee9374abe39d7f7b8ee144ca3f7d33e5665e12;10022431;3;2;845 Third Street;Vinton;US;VA;Northeast;Domestic
065fb452a56ef763874da5db746690166035811f510e9223cf5541ce02e67c2d;10011732;5;1;nao informado;nao informado;UK;nao informado;International;International
bb84fa734cedb825bd7373ece4277f4f99b3e8a260159f889c9c252a94e378d5;10021107;5;1;nao informado;nao informado;nao informado;nao informado;International;International
3e545161d750d79b7868a23ad598f2b732862177bac1e0d3e1a5f2b6b4b83b92;10020227;5;1;nao informado;nao informado;nao informado;nao informado;International;International
68ebb0ea36f4fbe6275078960226867236cc49177a4c31a35fab217982321d57;10020449;5;1;Attention: Rodrigo Yrarrazaval;Santiago;UK;nao informado;International;International
ae8b22dde3d800078fbd38f698358e3c272528a73baef9e3af61c44fb66c86ab;10025467;5;1;nao informado;nao informado;nao informado;nao informado;International;International
baf546761cce693361782ec4462218efe71d9c6734131cac2c58c36f31af291e;10024255;4;2;Division Of Pontiac Michigan;Pontiac;US;MI;Central;Domestic
c489f3b57693ab4e8c220a7db96a63414b4aefaea0e96d6b8a86c2215667c8a2;10016542;2;2;Greenville PDC #23;Greenville;US;SC;Southern;Domestic
e7ab7c67fc124dd6131d6c7a1249a4c4b5e9c3de787cf7737728de88c538eefd;10025246;0;1;515 Oak Point Highway;Winnepeg;CA;MB;Canada;International
cbee99544b8bf441c82d7c5eb4dfb62d957cf8206e8af93abcb434ee87d4b99d;10018352;5;1;nao informado;nao informado;nao informado;nao informado;International;International
23a15280672cb670e87b0ffa1922735a803763eae591e44df4b1f0e5756c8fc9;10009660;2;2;PO box 204658;Augusta;US;GA;Southern;Domestic
eec4e874e2bb65560da6b1064537a4baef6fa498f3e1a1a9f786cbae8b65942e;10006983;5;1;nao informado;nao informado;nao informado;nao informado;International;International
f6cb0ce261906e68031ad24805ebd62973886d52919606af419d0092df5a8e1b;10010923;5;1;231 Yangjae Dong;Seocho-GU;AU;nao informado;International;International
6a56852ecb5478a4909f94e68f883a5ab41a4c2b06befc67ca35ff2888fabd48;10025304;5;1;nao informado;nao informado;UK;nao informado;International;International
cf0c6acbbd6ee5ca3ebc87db64f4ced4f779757bc77ce9ec32cebf1b7f276eb5;10016858;1;2;6590 SW Fallbrook Place;Beaverton;US;OR;Western;Domestic
e8ed9a336be0b4e75a5f65d0cc18010c03af3fbe6db9e06d7aa9d2ad915514e3;10019617;2;2;2445 FM 2920;Spring;US;TX;Southern;Domestic
296bb74f38e4debfc5fb8130ea232a378e061abe9f521cd244f0e660049c6f24;10015956;5;1;nao informado;nao informado;nao informado;nao informado;International;International
fb5116580777395a6335aa82286b43401e8e7eb97b653eb8a5e98c7cd963ad9e;10025769;1;2;850 Commerce Street;Redding;US;CA;Western;Domestic
d0979e45acc5e5395569c356ee89a8e4712cdd67f84689e50d0e735769958ec2;10007566;4;2;2106 South Riverside Road;St Joseph;US;MO;Central;Domestic
669328bd05bb88efa76118a1b4f6bc890ac72b627748594afab26a3411e610d5;10016784;4;2;PO Box 129;Pocahontas;US;IA;Central;Domestic
555a38a10eca8a32514a6b10b2fd2c920313c2c262afc0f0ba596e8e2197cc79;10014043;5;1;Rinconada De La Floresta 1137;Guadalajara Jal Mexico;IR;nao informado;International;International
3d00781ee30046cd8f4cb11fa74e4d9c704e87a7179cfbba1592e3bae1ac49a2;10022166;5;1;nao informado;nao informado;nao informado;nao informado;International;International
26e6b1dd458835abd22fad3b5ca2fcf25c697d16a6f6cb1a54ff77fa2ca92e2c;10026438;5;1;nao informado;nao informado;nao informado;nao informado;International;International
15a299b4d160646e09656eb652806c6e89ef68b3a92503ec43d1bb5b1a73d16e;10007253;5;1;nao informado;nao informado;nao informado;nao informado;International;International
dd11f0ffd2341332b3dd767721b226e86cbfdcd1cbed67108add65278b1958a2;10012369;5;1;nao informado;nao informado;nao informado;nao informado;International;International
98b306fdac9eca46e911b167421a2b7eb9c1ffad29ffc43b4e4181d8ba695727;10004302;2;2;9555 Airline Highway;Baton Rouge;US;LA;Southern;Domestic
3dcdae5c64da3b7203f33a7d91a87d829de772630d4d7b99aa237fd9e9b90431;10009650;5;1;Plaza Venezuela 1413-1425;La Paz;UK;nao informado;International;International
478af234cf027570177dc09ff16558214eaa41fbc53cb68f1c03cd2c2091db1c;10000471;5;1;Al Thalia Street;Jeddah;AU;nao informado;International;International
a1e8abbed91c65eaba6648d23eb118e138354518276338325b94a02d8e152896;10010855;5;1;nao informado;nao informado;nao informado;nao informado;International;International
18d9ccd0dcfbe303a3cfa02f77e084f07e769b94aac669f57cecf0bc0a91857f;10022750;4;2;8300 Lane Drive;Watervliet;US;MI;Central;Domestic
63fe7068ada143688018bf0db8d2a2c55135203610cb12b52e3663903b48e2df;10002244;2;2;Spicer Clark - Hurth Off Highway Div;Statesville;US;NC;Southern;Domestic
131ef64db52dc87503bc532c8c840bee49a43694e4cd5ee0edba83f0c4e116ee;10012128;5;1;nao informado;nao informado;nao informado;nao informado;International;International
f81ea7accab60d333190bbae252daeef11418a05fef44fd93e38069050679942;10025269;4;2;Attention  Accounts Payable Department;Overland Park;US;KS;Central;Domestic
fe475c9e906557c825d90eb373d5cc93574d2d5edbb083facc4db78393b7f6bd;10020864;5;1;nao informado;nao informado;nao informado;nao informado;International;International
51d29beec7533057605256db23d85858e71955d2a9eff9e52a2433764e58d3c5;10012425;4;2;RR1 Box 9;Oslo;US;MN;Central;Domestic
d5156b9c0564ac42786fc7559fc395628d0fc91262b3a2d08036e9ed82bf0174;10009654;2;2;904 Billy Mitchell Boulevard;Brownsville;US;TX;Southern;Domestic
dccf2895cd58adeaff8c8cc307e1b976e7962f2f5dc3310c6ca02e0f63f08319;10019879;2;2;3564 Buford Highway;Duluth;US;GA;Southern;Domestic
b365fde4fd29361a330f0e44ed6f1ccef26abb06625dce9f7d2437078012916a;10002412;5;1;nao informado;nao informado;nao informado;nao informado;International;International
654c1879d4f8ec633d0a3394b3b64156d69cb704f31217f1c62d5d85a9795208;10011398;1;2;1942 W 11th Avenue;Eugene;US;OR;Western;Domestic
